Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Monthly Charge,Total Revenue,Zip Code,Satisfaction Score,Gender,Age,Number of Dependents
1422-DGUBX,0.0,2.0,5,1,5.49,0,1,25.0,0,0,0,0,1,0,85.55,198.43,95703.0,3.0,0.0,78.0,0.0
2275-RBYQS,1.0,30.0,3,1,6.23,0,1,4.0,0,1,1,0,1,0,79.65,2552.05,95814.0,3.0,1.0,46.747821249768215,0.0
4703-MQYKT,0.0,1.0,0,1,22.92,0,0,0.0,0,0,0,0,0,0,19.45,42.37000000000001,95819.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9101-BWFSS,0.0,16.0,0,1,22.968040722525274,0,1,16.0,0,0,0,1,1,0,59.4,1613.1799999999996,95838.0,3.0,0.0,75.0,0.47951047654366774
2302-OUZXB,0.0,38.0,3,1,47.39,1,1,2.0,0,0,0,0,1,0,99.55,5535.07,95920.0,1.0,0.0,75.0,0.0
6784-XYJAE,0.0,2.0,5,1,12.96,0,1,20.0,0,1,0,1,1,0,95.1,206.17,95930.0,3.0,1.0,76.0,0.0
9696-RMYBA,1.0,17.0,0,1,9.5,0,1,16.0,0,0,0,0,1,0,64.72779145779556,1490.7,95971.0,3.0,1.0,70.0,0.0
5176-OLSKT,1.0,3.0,5,0,0.0,0,1,20.0,0,0,0,0,1,0,36.45,93.7,92122.0,1.0,1.0,67.0,0.0
9626-VFRGG,0.0,9.861499907661345,5,0,0.0,0,1,21.0,0,0,0,0,1,0,25.05,25.05,95984.0,1.0,0.0,69.0,0.0
7883-ROJOC,1.0,43.0,2,0,0.0,0,1,21.0,0,1,1,0,1,0,55.55,2342.2,96006.0,1.0,0.0,70.0,0.47951047654366774
2085-JVGAD,2.0,19.618137601780973,0,1,46.5,1,1,4.0,0,0,0,0,1,0,86.65,1321.65,96074.0,1.0,1.0,74.0,0.0
1016-DJTSV,0.0,51.850935222208335,3,1,41.85,1,1,2.0,1,1,0,0,1,0,106.75,5605.2,96080.0,3.0,0.0,77.0,0.0
7593-JNWRU,1.0,12.0,0,1,48.5,1,1,4.0,0,1,0,0,1,0,54.75662449353412,1800.55,96109.0,1.0,1.0,66.0,0.0
5062-CJJKH,0.0,1.0,5,1,18.37,0,1,13.0,0,0,0,0,1,0,78.45,96.82,90007.0,1.0,0.0,46.747821249768215,0.0
6645-MXQJT,0.0,9.0,5,1,12.91,1,1,21.0,0,0,0,0,1,0,50.47829568388898,878.69,92121.0,3.0,0.5063971815316151,46.747821249768215,0.0
4702-HDRKD,0.0,38.0,3,1,5.75,0,1,20.32486556647506,0,1,1,1,1,1,66.75339432529425,2715.85,92122.0,3.0,1.0,73.0,0.0
1430-SFQSA,0.0,51.0,2,1,19.49,0,1,11.0,0,0,1,0,1,0,97.8,5907.29,90028.0,2.0,0.5063971815316151,70.0,0.0
8067-NIOYM,0.0,14.603243886490192,0,1,41.83,0,1,25.0,0,0,0,0,1,0,83.15,655.2,90039.0,3.0,0.0,68.0,0.0
0582-AVCLN,0.0,2.0,0,1,23.46,1,1,25.0,0,0,0,0,1,0,44.81106964747492,205.32,90230.0,3.0,0.0,77.0,0.0
9971-ZWPBF,0.0,32.473393821556144,0,1,25.74,0,1,6.0,1,1,0,0,1,0,54.85,3029.9252551930604,92122.0,1.0,0.0,46.747821249768215,0.0
8421-WZOOW,1.0,1.0,0,1,4.89,1,1,11.0,0,0,0,0,1,0,95.1,99.99,92122.0,3.0,1.0,71.0,0.0
0495-ZBNGW,1.0,53.0,2,1,7.94,1,1,20.32486556647506,0,1,0,0,1,0,101.9,5131.857695465018,92122.0,1.0,1.0,69.0,0.0
5884-FBCTL,1.0,53.91942368105188,2,1,22.14,1,1,30.0,1,0,1,0,1,0,93.8,5880.09,90640.0,3.0,1.0,80.0,0.0
8200-KLNYW,0.0,72.0,1,1,19.16416444755001,1,1,2.0,0,1,0,0,1,2,104.15,8124.11,90713.0,3.0,1.0,66.0,0.0
6584-VQMYT,0.0,5.0,0,1,4.59,0,1,11.0,0,0,0,0,1,0,91.4,472.7,92122.0,1.0,1.0,79.0,0.0
5843-TTHGI,0.0,1.0,0,1,28.49,1,1,18.0,0,0,0,0,1,0,75.35,103.84,91304.0,3.0,1.0,80.0,0.0
3729-OWRVL,0.0,16.836224170101175,0,1,4.1,1,1,5.0,0,0,0,0,1,0,84.8,951.95,91381.0,2.0,0.0,78.0,0.47951047654366774
2957-LOLHO,1.0,50.0,2,1,31.56,1,1,4.0,0,1,1,0,0,0,95.05,6516.7,91384.0,3.0,0.0,67.0,0.47951047654366774
6339-DKLMK,0.0,5.0,0,1,18.69,0,1,28.0,0,0,1,0,1,0,50.35,330.7,92122.0,1.0,1.0,73.0,0.0
1135-LMECX,0.0,5.0,0,1,36.36,1,1,12.0,0,0,0,0,1,0,89.8,684.4000000000002,91606.0,1.0,1.0,75.0,0.0
7180-PISOG,0.0,9.0,0,1,10.66,1,1,15.0,0,1,0,0,1,0,99.45,1015.34,91790.0,1.0,1.0,67.0,0.0
3137-LUPIX,0.0,2.0,5,1,9.55,0,1,28.0,0,0,0,0,1,0,70.2,135.05,91906.0,1.0,0.0,46.747821249768215,0.0
6952-OMNWB,2.0,51.0,2,1,40.55811712600632,1,1,22.0,0,1,1,0,1,0,84.2,6368.63,91915.0,2.0,1.0,46.747821249768215,0.47951047654366774
4302-ZYFEL,0.0,26.0,3,1,1.26,1,1,18.0,0,1,1,0,0,0,105.75,2833.01,91978.0,1.0,1.0,72.0,0.0
4077-CROMM,1.0,18.0,0,0,22.968040722525274,0,1,12.0,0,0,1,0,1,0,48.35,810.7,92003.0,2.0,0.0,70.0,0.47951047654366774
1596-BBVTG,1.0,1.0,5,1,14.260501391918329,0,1,9.0,1,0,0,0,1,0,49.55,73.78999999999998,92029.0,1.0,0.0,73.0,0.0
7217-JYHOQ,1.0,10.64234696420831,5,1,6.86,0,1,20.0,0,1,0,0,1,0,50.15,128.82,92122.0,1.0,0.0,75.0,0.0
6086-ESGRL,1.0,29.0,3,1,35.38,1,1,21.0,0,1,1,0,0,0,95.9,3821.22,92122.0,3.0,1.0,70.0,0.0
8884-FEEWR,0.0,1.0,5,0,13.970530684296081,0,1,15.0,0,0,0,0,1,0,25.25,25.25,92084.0,3.0,0.0,77.0,0.0
1469-LBJQJ,1.0,46.0,2,1,5.36,1,1,22.0,0,0,0,0,1,0,101.0,4415.054978347796,92129.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
8755-OGKNA,0.0,1.0,5,1,24.75,0,1,20.32486556647506,0,0,0,0,0,0,71.15,115.9,92210.0,3.0,0.0,78.0,0.0
5501-TVMGM,0.0,20.0,0,1,11.82,1,1,5.0,1,0,0,0,1,0,79.15,1757.3000000000004,92241.0,1.0,0.0,69.0,0.0
4182-BGSIQ,1.0,46.0,2,1,48.62,0,1,3.0,0,0,0,0,0,0,80.4,5861.719999999998,92258.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4138-NAXED,0.0,2.0,0,1,25.19,1,1,20.32486556647506,0,0,0,0,1,0,93.85,247.13,92122.0,3.0,1.0,46.747821249768215,0.0
3128-YOVTD,0.0,1.0,5,1,26.22,0,1,22.0,1,0,0,0,1,0,55.8,82.02,92356.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3061-BCKYI,0.0,41.0,2,1,42.06,0,1,20.32486556647506,0,0,1,0,1,0,98.4,5912.21,92373.0,1.0,1.0,46.747821249768215,0.0
3211-AAPKX,1.0,66.0,0,1,30.03,1,1,15.0,1,1,1,1,0,2,79.4,7286.58,92382.0,1.0,0.5063971815316151,71.0,0.0
1197-BVMVG,0.0,35.0,3,1,39.69,1,1,25.0,0,0,1,0,1,0,101.4,4885.45,92394.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2778-OCLGR,0.0,10.0,0,1,16.88,1,1,24.0,0,0,1,0,1,0,89.8,1083.1,92397.0,2.0,0.5063971815316151,71.0,0.47951047654366774
7439-DKZTW,0.0,26.0,3,1,34.69,0,1,27.0,0,0,0,0,1,0,91.25,3253.74,92408.0,3.0,0.5063971815316151,79.0,0.0
0354-WYROK,0.0,18.0,0,1,2.36,1,1,21.0,0,1,0,1,1,0,85.45,1548.33,92508.0,1.0,0.0,46.747821249768215,0.0
3778-FOAQW,0.0,1.0,5,1,14.310983091017583,0,1,20.32486556647506,0,0,0,0,1,0,43.99724435586936,-192.96248883434154,92122.0,2.0,1.0,65.0,0.0
6595-YGXIT,8.0,43.0,2,1,31.25,1,1,20.0,0,1,0,0,0,0,101.0,4107.853813868987,92590.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3889-VWBID,3.0,25.0,3,1,33.63,1,1,25.0,1,0,0,0,1,1,89.05,3018.2,92592.0,1.0,0.5063971815316151,80.0,0.0
3976-NLDEZ,1.0,36.0,0,1,16.61,1,1,3.0,0,1,0,0,1,0,75.56006282667431,4034.06,92620.0,3.0,1.0,77.0,0.0
3181-MIZBN,1.0,1.0,5,1,49.6,0,1,13.0,0,0,0,0,1,0,70.85,120.45,92625.0,2.0,1.0,65.0,0.0
7602-MVRMB,1.0,41.0,2,1,45.04,1,1,29.0,0,1,0,1,1,1,111.95,6381.539999999999,92705.0,2.0,1.0,46.747821249768215,0.0
0396-UKGAI,0.0,1.0,0,1,16.19,0,1,12.0,0,0,0,0,1,0,43.97332211386828,85.28999999999998,92122.0,3.0,1.0,70.0,0.0
2482-CZGBB,0.0,2.0,5,1,43.96,1,1,14.0,0,0,1,0,1,0,78.55,237.47000000000003,93066.0,2.0,0.0,69.0,0.0
2607-DHDAK,0.0,57.10842804227963,2,1,22.968040722525274,1,1,20.32486556647506,0,0,0,0,1,0,96.2,6303.8899999999985,92122.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7017-VFULY,0.0,6.0,5,1,8.91,0,1,27.0,0,0,1,0,0,0,74.4,319.03945196367386,92122.0,1.0,0.0,46.747821249768215,0.0
7032-LMBHI,1.0,15.669205089443288,5,1,21.43,0,1,12.0,0,0,0,0,1,0,84.55,796.86,92122.0,1.0,0.5063971815316151,75.0,0.0
5707-ORNDZ,0.0,20.0,4,1,29.29,1,1,15.0,0,0,0,0,1,0,85.8,2313.3,93251.0,1.0,0.0,67.0,0.0
6365-HITVU,0.0,54.0,2,1,33.49,1,1,8.0,0,0,0,0,1,1,101.5,5234.258083624622,93277.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
8626-PTQGE,0.0,2.0,5,1,15.32,0,1,21.0,0,0,0,0,1,0,69.6,-90.56210067473847,93287.0,3.0,0.0,74.0,0.0
0621-CXBKL,0.0,30.0,0,0,0.0,0,1,7.0,0,0,1,0,0,0,40.3,1272.95,93516.0,3.0,0.0,74.0,0.47951047654366774
0942-KOWSM,1.0,68.0,0,1,31.32140168939565,1,1,20.32486556647506,0,1,0,0,1,0,100.2,8302.09,93591.0,3.0,0.0,74.0,0.0
4614-NUVZD,1.0,27.0,0,1,39.49,1,1,7.0,0,1,1,0,1,0,95.55,3576.43,93648.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9534-NSXEM,0.0,2.0,0,0,0.0,0,1,11.0,0,0,0,0,1,0,24.35,41.85,94014.0,3.0,0.0,79.0,0.0
6609-MXJHJ,1.0,5.0,0,1,6.66,1,1,14.0,0,0,1,0,0,0,79.9,397.25,94021.0,2.0,1.0,78.0,0.0
1597-FZREH,0.0,28.0,0,1,28.14,1,1,10.0,0,0,1,1,1,0,103.3,3678.57,92122.0,2.0,0.0,79.0,0.0
2657-VPXTA,0.0,24.0,0,1,3.23,1,1,26.0,0,1,1,0,1,0,102.95,2574.22,94104.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1952-DVVSW,7.0,48.850802992804134,2,1,8.75,1,1,13.0,1,0,1,0,1,1,109.55,5206.5,94519.0,2.0,0.5063971815316151,74.0,0.0
2685-SREOM,0.0,2.0,0,1,5.57,0,1,24.0,1,0,1,0,1,0,66.4,-90.56210067473847,94525.0,1.0,1.0,73.0,0.0
2007-QVGAW,6.0,66.0,0,1,49.85,1,1,14.0,0,0,0,1,1,0,100.05,10162.0,94533.0,2.0,1.0,71.0,0.0
1583-IHQZE,1.0,66.0,1,1,27.75,0,1,11.0,0,0,1,1,1,1,105.95,8806.75,92122.0,2.0,0.0,68.0,0.47951047654366774
2696-NARTR,0.0,31.0,0,1,15.43,1,1,2.0,0,0,0,0,1,0,73.9,2695.48,94569.0,1.0,0.0,70.0,0.47951047654366774
1897-RCFUM,0.0,24.0,0,1,28.98,1,1,30.0,0,1,0,0,1,0,101.25,3135.67,94601.0,3.0,1.0,46.747821249768215,0.0
7321-ZNSLA,0.0,2.0,0,1,43.66,0,1,25.0,0,0,0,0,1,0,44.15,179.97,92122.0,2.0,1.0,78.0,0.0
8016-ZMGMO,0.0,8.0,0,1,13.8,1,1,6.0,0,0,0,0,1,0,64.72779145779556,523.8402282828799,94901.0,3.0,0.0,74.0,0.0
5472-CVMDX,0.0,18.264127585831652,0,1,43.34,0,1,2.0,0,0,0,0,1,0,80.85,1141.71,94956.0,2.0,0.5063971815316151,79.0,0.47951047654366774
6862-CQUMB,0.0,49.0,2,1,44.88,1,1,15.0,0,0,1,0,1,0,90.85,6714.970000000001,95006.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4816-OKWNX,0.0,1.0,5,0,0.0,0,1,9.0,0,0,0,0,1,0,25.1,25.1,95037.0,3.0,0.5063971815316151,67.0,0.0
0932-YIXYU,0.0,17.0,4,1,30.37,0,1,28.0,0,1,1,0,1,0,89.15,1445.4437217193076,95110.0,1.0,0.0,80.0,0.0
4299-OPXEJ,0.0,3.0,0,1,2.98,0,1,3.0,0,0,0,0,1,0,79.9,269.84,95206.0,2.0,1.0,77.0,0.0
4441-NIHPT,0.0,30.0,0,1,22.968040722525274,0,1,8.0,0,1,0,0,0,0,99.7,4355.65,95209.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3363-DTIVD,1.0,41.0,2,1,45.84,1,1,18.0,1,0,1,0,1,0,83.75,5152.99,92122.0,1.0,1.0,74.0,0.0
1066-JKSGK,1.0,34.89006728873184,2,1,2.9,0,1,21.0,1,0,0,0,1,0,74.15,3351.2000000000007,95313.0,3.0,0.0,76.0,0.0
8865-TNMNX,0.0,72.0,0,1,25.77,1,1,6.0,1,1,1,1,1,0,103.74280922179646,8295.69,95348.0,1.0,0.0,78.0,0.47951047654366774
6214-EDAKZ,1.0,11.0,4,1,1.28,1,1,14.0,0,0,1,0,1,0,99.55,1145.28,95355.0,3.0,0.0,78.0,0.0
0402-CQAJN,0.0,1.0,0,1,22.968040722525274,0,1,2.0,0,0,0,0,1,0,50.55,73.11,95388.0,1.0,0.0,69.0,0.0
6048-QBXKL,0.0,27.0,0,1,24.038040908215546,1,1,25.0,0,0,0,0,1,0,85.25,3128.84,95426.0,3.0,0.0,74.0,0.0
0983-TATYJ,0.0,1.0,0,1,14.166356611844604,1,1,20.32486556647506,0,0,0,0,1,0,44.12295339226722,101.42,92122.0,3.0,0.0,68.0,0.0
4070-OKWVH,0.0,54.0,0,1,45.77,1,1,10.0,0,1,0,0,1,0,79.5,6841.83,95525.0,3.0,0.0,68.0,0.0
0657-DOGUM,0.0,4.0,0,1,26.23,1,1,29.0,0,0,0,0,1,0,74.9,426.67,92122.0,1.0,0.0,68.0,0.47951047654366774
4378-BZYFP,0.0,25.0,0,1,36.5,0,1,30.0,1,1,0,0,1,0,102.8,3572.7,95628.0,1.0,0.0,75.0,0.0
2359-KMGLI,0.0,9.0,0,1,10.04,0,1,13.0,0,0,0,0,1,0,83.85,880.51,95636.0,3.0,1.0,73.0,0.0
0795-GMVQO,0.0,27.0,0,1,16.94,1,1,11.0,0,0,1,0,1,0,88.3,2925.13,95637.0,3.0,0.0,72.0,0.0
9821-POOTN,1.0,56.0,0,1,33.81,1,1,29.0,0,0,1,0,0,0,100.65,7711.41,95650.0,1.0,0.0,68.0,0.0
3736-BLEPA,1.0,66.0,1,1,21.7,1,1,3.0,0,0,1,0,1,2,80.55,6463.062741539858,92122.0,3.0,0.0,74.0,0.0
8404-VIOMB,1.0,24.0,0,0,0.0,0,1,5.0,0,0,0,0,1,0,39.1,971.3,95728.0,1.0,1.0,75.0,0.0
1724-BQUHA,1.0,65.0,0,1,18.69,1,1,30.0,0,1,1,0,1,1,106.25,8194.65,92122.0,1.0,0.0,66.0,0.0
1763-KUAAW,0.0,1.0,0,1,21.85,1,1,29.0,0,0,0,0,1,0,94.0,115.85,95939.0,1.0,1.0,76.0,0.0
8015-IHCGW,0.0,15.0,4,1,4.28,1,1,6.0,0,1,0,0,1,0,89.85,1489.15,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1447-PJGGA,0.0,18.63374508046003,0,1,22.968040722525274,1,1,15.0,0,1,1,0,1,0,105.5,1190.83,95970.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6413-XKKPU,0.0,7.0,0,1,32.4,0,1,7.0,0,0,0,0,1,0,73.75,421.4398401232769,95987.0,3.0,1.0,78.0,0.0
4430-YHXGG,0.0,3.0,5,1,2.26,0,1,3.0,0,0,0,0,1,0,70.4,211.48,92122.0,3.0,0.5063971815316151,71.0,0.0
1240-KNSEZ,0.0,11.342754057042379,5,0,0.0,0,1,4.0,0,0,1,0,1,0,45.40678037965882,221.9,96052.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3146-JTQHR,1.0,37.0,3,1,46.61,1,1,26.0,0,0,0,0,1,0,85.7,4895.72,96074.0,3.0,1.0,75.0,0.0
7966-YOTQW,0.0,32.473393821556144,3,1,17.209493918446242,1,1,28.0,0,1,1,0,1,0,72.89953426529867,3029.9252551930604,96088.0,1.0,0.0,75.0,0.0
2812-SFXMJ,0.0,36.0,3,1,23.33,1,1,23.0,1,0,0,0,1,0,73.22037374625441,4026.58,92122.0,3.0,1.0,69.0,0.0
6051-PTVNS,1.0,4.0,5,1,42.13,0,1,52.0,0,0,0,0,1,0,46.0,350.12,92028.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6999-CHVCF,1.0,61.0,0,1,35.11,1,1,17.0,0,1,1,0,1,1,104.4,8546.71,90028.0,3.0,0.0,46.747821249768215,0.0
3078-ZKNTS,1.0,40.0,0,0,0.0,0,1,3.0,0,1,0,0,1,0,39.3,1637.4,90029.0,3.0,0.0,66.0,0.0
6650-VJONK,0.0,10.0,4,1,6.01,1,1,27.0,0,0,0,0,1,0,85.55,728.641004602086,90240.0,1.0,1.0,77.0,0.47951047654366774
7508-KBIMB,1.0,21.216251679736494,4,1,9.93,1,1,27.0,0,0,0,0,1,0,85.35,1534.0300000000002,92122.0,2.0,0.0,66.0,0.47951047654366774
5839-SUYVZ,0.0,2.0,5,1,31.91,0,1,30.0,0,0,0,0,1,0,79.6,-90.56210067473847,90263.0,3.0,0.0,80.0,0.47951047654366774
3055-MJDSB,0.0,19.0,4,1,20.36184873992375,1,1,25.0,1,0,0,0,1,0,90.6,2194.28,90272.0,1.0,1.0,68.0,0.0
5343-SGUBI,0.0,7.0,0,1,9.7,1,1,17.0,1,1,0,0,1,0,94.7,741.0,90712.0,3.0,1.0,78.0,0.47951047654366774
0813-TAXXS,0.0,3.0,0,1,48.34,1,1,20.0,0,0,0,0,1,0,77.0,382.77,90732.0,1.0,1.0,74.0,0.0
4489-SNOJF,1.0,40.0,0,1,19.76,0,1,22.0,0,1,0,1,1,1,81.43367683329382,4852.6,90802.0,3.0,0.0,74.0,0.0
8073-IJDCM,0.0,47.0,0,1,36.58,0,1,20.0,1,0,0,0,1,0,85.5,5811.56,90808.0,3.0,0.5063971815316151,65.0,0.0
6769-DYBQN,0.0,15.0,0,1,7.99,0,1,20.32486556647506,0,1,0,0,1,0,75.3,1267.3,92122.0,3.0,0.0,70.0,0.0
2789-HQBOU,1.0,24.0,3,1,49.76,1,1,11.0,0,1,1,0,1,0,104.25,3628.14,91107.0,3.0,0.5063971815316151,70.0,0.0
3173-WSSUE,0.0,1.0,0,1,7.23,0,1,2.0,0,0,0,0,1,0,69.65,-192.96248883434154,92122.0,2.0,1.0,70.0,0.0
5553-AOINX,1.0,36.0,3,1,22.968040722525274,0,1,15.0,0,0,0,0,1,0,84.1,4161.0,91384.0,1.0,1.0,71.0,0.0
0691-NIKRI,1.0,34.0,3,1,25.84,1,1,15.0,0,1,0,0,1,0,68.82618623515303,3596.86,91411.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6432-TWQLB,0.0,1.0,0,0,0.0,0,1,26.0,0,0,0,0,1,0,43.66702360354065,-192.96248883434154,92122.0,3.0,0.0,79.0,0.47951047654366774
5208-FVQKB,1.0,47.0,0,1,38.31,0,1,7.0,0,0,0,0,0,0,80.35,5716.42,92122.0,1.0,0.0,73.0,0.0
6295-OSINB,1.0,24.0,3,1,0.0,0,1,29.0,0,0,1,0,1,0,40.65,933.3,92122.0,1.0,0.0,46.747821249768215,0.0
7779-LGOVN,0.0,16.0,0,1,15.16,1,1,7.0,0,0,1,0,1,0,98.75,1830.11,91770.0,3.0,1.0,69.0,0.0
9137-UIYPG,0.0,5.0,0,1,30.05,0,1,20.32486556647506,0,0,0,0,1,0,69.05,468.75,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4236-UJPWO,0.0,37.0,3,1,30.816345448644363,0,1,19.0,0,0,1,0,1,0,78.44902534598191,3493.451484911369,92122.0,1.0,1.0,73.0,0.0
8473-VUVJN,0.0,5.0,0,0,0.0,0,1,15.0,0,0,0,0,1,0,45.7,198.0,92109.0,3.0,0.0,79.0,0.0
1452-UZOSF,1.0,28.0,3,1,16.43,0,1,20.0,0,0,0,1,1,0,101.3,3272.24,92109.0,3.0,0.0,67.0,0.47951047654366774
0118-JPNOY,1.0,10.0,0,1,11.12,0,1,30.0,0,1,1,1,0,0,92.5,1145.3,92126.0,1.0,1.0,72.0,0.0
7801-CEDNV,0.0,1.0,0,1,39.61,1,1,16.0,0,0,0,0,1,0,74.45,-192.96248883434154,92122.0,3.0,0.5063971815316151,75.0,0.0
8593-WHYHV,0.0,10.0,0,0,22.968040722525274,0,1,20.0,0,0,0,1,0,0,29.65,401.4,92126.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7874-ECPQJ,0.0,3.0,0,1,5.54,0,1,16.0,0,0,0,0,1,0,70.3,252.12,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6349-JDHQP,0.0,12.0,0,1,21.89,1,1,20.32486556647506,0,0,1,0,1,0,99.45,1462.8300000000004,92126.0,3.0,1.0,46.747821249768215,0.0
7021-XSNYE,0.0,26.0,3,1,9.09,1,1,12.0,0,1,0,0,1,0,89.15,2513.99,92126.0,1.0,0.0,46.747821249768215,0.47951047654366774
7184-LRUUR,1.0,1.0,0,0,0.0,0,1,19.0,0,0,0,0,1,0,24.8,24.8,92126.0,1.0,0.0,77.0,0.0
1482-OXZSY,0.0,20.0,0,1,27.11,0,1,27.0,0,0,0,0,1,0,61.6,1716.55,92397.0,1.0,0.0,67.0,0.0
3199-XGZCY,0.0,32.0,3,1,25.45,1,1,20.32486556647506,0,0,0,0,1,0,71.64947985484979,3833.65,92399.0,3.0,1.0,67.0,0.0
6173-GOLSU,1.0,1.0,0,1,12.46,0,1,22.0,0,0,0,0,1,0,43.97754368598611,82.00999999999998,92509.0,2.0,0.5063971815316151,46.747821249768215,0.0
2957-JIRMN,0.0,10.527292984304646,0,1,39.88,1,1,19.0,0,0,0,0,1,0,73.65,113.53,92590.0,3.0,1.0,80.0,0.0
5480-TBGPH,1.0,6.0,5,1,28.71,1,1,17.0,0,0,0,0,1,0,84.35,647.16,92620.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5018-HEKFO,1.0,1.0,0,1,7.74,0,1,19.0,0,0,0,0,1,0,46.0,53.74,92629.0,1.0,0.0,69.0,0.0
9019-QVLZD,0.0,20.317190233111923,0,1,17.23,0,1,12.0,0,0,0,0,1,0,79.4,1414.55,92630.0,1.0,1.0,78.0,0.47951047654366774
8149-AIQCG,1.0,16.0,0,1,45.9,0,1,5.0,0,0,0,0,1,0,71.8,1902.2,92648.0,1.0,1.0,78.0,0.0
6147-CBCRA,1.0,44.0,0,1,24.62,1,1,14.0,0,1,0,0,1,0,88.4,4996.18,92651.0,3.0,1.0,68.0,0.0
8992-CEUEN,0.0,1.0,0,1,43.45,0,1,30.0,0,0,0,0,0,0,69.85,153.3,93021.0,1.0,0.5063971815316151,70.0,0.0
5174-ITUMV,1.0,29.572376179633114,3,1,18.26,0,1,3.0,0,1,0,0,1,0,84.95,2644.51,92122.0,3.0,0.0,65.0,0.0
2495-INZWQ,0.0,31.683153936518426,0,1,46.11,1,1,27.0,0,0,0,1,1,0,90.5,2925.02,93204.0,1.0,1.0,71.0,0.0
7088-FBAWU,0.0,26.147394525417866,3,0,0.0,0,1,6.0,1,1,0,0,0,0,55.8,2189.35,93221.0,1.0,0.0,72.0,0.0
9046-DQMTP,0.0,9.973393477391069,5,1,19.87,0,0,0.0,0,0,0,0,1,0,20.05,39.92,92122.0,1.0,1.0,69.0,0.0
1891-QRQSA,0.0,10.0,0,1,16.85,0,1,20.32486556647506,0,0,1,0,1,0,84.6,1034.05,93401.0,3.0,0.5063971815316151,70.0,0.0
3590-TCXTB,1.0,63.76131720200661,1,1,16.94,0,1,19.0,0,1,0,1,1,1,105.5,7188.02,93445.0,1.0,0.5063971815316151,73.0,0.0
9412-GHEEC,0.0,6.0,5,1,29.41,0,1,30.0,0,0,0,0,1,0,85.15,680.0600000000002,93449.0,2.0,0.5063971815316151,73.0,0.0
2725-KXXWT,1.0,71.0,0,1,44.66,1,1,8.0,1,1,0,0,1,0,105.1,10718.96,92122.0,1.0,1.0,79.0,0.0
9839-ETQOE,1.0,20.0,0,1,4.77,1,1,17.0,0,0,1,0,1,0,90.8,1752.6448861981166,93528.0,1.0,0.0,79.0,0.47951047654366774
2027-DNKIV,5.0,27.0,3,1,10.19,0,1,27.0,1,0,0,1,1,0,70.2282172418441,3142.88,92028.0,1.0,0.0,73.0,0.0
3768-NLUBH,5.0,68.0,0,1,1.98,1,1,19.0,1,0,0,0,1,1,96.55,6716.54,92122.0,1.0,0.0,68.0,0.0
7394-FKDNK,0.0,10.431351961167191,0,1,31.13,0,1,5.0,0,0,0,0,1,0,69.65,100.78,93662.0,3.0,0.0,70.0,0.0
9076-AXYIK,0.0,1.0,5,1,30.23,0,1,30.0,0,0,0,0,1,0,89.3,119.53,92122.0,1.0,0.0,68.0,0.0
3164-YAXFY,0.0,15.0,0,1,19.11,0,1,8.0,0,0,1,1,0,0,96.3,1240.6429454001013,93702.0,1.0,0.0,76.0,0.0
5756-OZRIO,0.0,9.0,5,1,12.18,1,1,6.0,0,0,0,0,0,0,85.05,886.12,93925.0,3.0,1.0,68.0,0.0
9357-UJRUN,0.0,70.0,0,0,0.0,0,1,20.0,0,0,0,0,1,1,45.25,3264.45,94028.0,2.0,1.0,79.0,0.0
2002-MZHWP,0.0,20.0,4,1,5.71,0,1,22.0,0,0,0,0,1,0,71.3,1503.4,94061.0,2.0,1.0,78.0,0.47951047654366774
8660-BUETV,1.0,21.0,4,1,19.74,0,1,18.0,0,0,0,0,1,0,69.1,1889.29,94063.0,2.0,0.5063971815316151,76.0,0.47951047654366774
0495-RVCBF,1.0,46.0,0,0,0.0,0,1,15.0,0,1,1,1,0,1,59.9,2966.65,94132.0,3.0,1.0,46.747821249768215,0.0
